modelo,tecnica,fold,pos,real,prediccion,C
labse,retrotraduccion,2,328,NEG,REQUEST,10.0
labse,retrotraduccion,2,329,NEG,REQUEST,10.0
labse,retrotraduccion,2,332,NEG,NEG,10.0
labse,retrotraduccion,2,333,NEG,NEG,10.0
labse,retrotraduccion,2,335,NEG,NEG,10.0
labse,retrotraduccion,2,337,NEG,NEG,10.0
labse,retrotraduccion,2,344,NEG,NEG,10.0
labse,retrotraduccion,2,345,NEG,NEG,10.0
labse,retrotraduccion,2,346,NEG,NEG,10.0
labse,retrotraduccion,2,354,NEG,REQUEST,10.0
labse,retrotraduccion,2,362,NEG,REQUEST,10.0
labse,retrotraduccion,2,370,NEG,NEG,10.0
labse,retrotraduccion,2,372,NEG,EMO,10.0
labse,retrotraduccion,2,373,NEG,EMO,10.0
labse,retrotraduccion,2,377,NEG,NEG,10.0
labse,retrotraduccion,2,384,NEG,NEG,10.0
labse,retrotraduccion,2,386,NEG,EMO,10.0
labse,retrotraduccion,2,394,NEG,NEG,10.0
labse,retrotraduccion,2,395,NEG,NEG,10.0
labse,retrotraduccion,2,398,NEG,NEG,10.0
labse,retrotraduccion,2,405,PRG,DES,10.0
labse,retrotraduccion,2,406,PRG,NEG,10.0
labse,retrotraduccion,2,407,PRG,PRG,10.0
labse,retrotraduccion,2,410,PRG,NEG,10.0
labse,retrotraduccion,2,419,PRG,PRG,10.0
labse,retrotraduccion,2,423,PRG,PRG,10.0
labse,retrotraduccion,2,424,PRG,NEG,10.0
labse,retrotraduccion,2,426,PRG,PRG,10.0
labse,retrotraduccion,2,428,PRG,PRG,10.0
labse,retrotraduccion,2,430,PRG,REQUEST,10.0
labse,retrotraduccion,2,433,PRG,PRG,10.0
labse,retrotraduccion,2,436,PRG,EMO,10.0
labse,retrotraduccion,2,440,PRG,DES,10.0
labse,retrotraduccion,2,442,PRG,PRG,10.0
labse,retrotraduccion,2,455,PRG,DES,10.0
labse,retrotraduccion,2,459,PRG,PRG,10.0
labse,retrotraduccion,2,463,PRG,DES,10.0
labse,retrotraduccion,2,464,PRG,DES,10.0
labse,retrotraduccion,2,473,PRG,EMO,10.0
labse,retrotraduccion,2,474,PRG,PRG,10.0
labse,retrotraduccion,2,488,PRG,AFI,10.0
labse,retrotraduccion,2,494,PRG,AFI,10.0
labse,retrotraduccion,2,497,PRG,PRG,10.0
labse,retrotraduccion,2,507,REQUEST,REQUEST,10.0
labse,retrotraduccion,2,509,REQUEST,SAL,10.0
labse,retrotraduccion,2,511,REQUEST,REQUEST,10.0
labse,retrotraduccion,2,515,REQUEST,PRG,10.0
labse,retrotraduccion,2,517,REQUEST,PRG,10.0
labse,retrotraduccion,2,518,REQUEST,EMO,10.0
labse,retrotraduccion,2,520,REQUEST,REQUEST,10.0
labse,retrotraduccion,2,530,REQUEST,REQUEST,10.0
labse,retrotraduccion,2,532,REQUEST,REQUEST,10.0
labse,retrotraduccion,2,537,REQUEST,NEG,10.0
labse,retrotraduccion,2,540,REQUEST,REQUEST,10.0
labse,retrotraduccion,2,541,REQUEST,REQUEST,10.0
labse,retrotraduccion,2,551,REQUEST,REQUEST,10.0
labse,retrotraduccion,2,554,REQUEST,SAL,10.0
labse,retrotraduccion,2,572,REQUEST,EMO,10.0
labse,retrotraduccion,2,574,REQUEST,NEG,10.0
labse,retrotraduccion,2,581,REQUEST,REQUEST,10.0
labse,retrotraduccion,2,591,REQUEST,REQUEST,10.0
labse,retrotraduccion,2,604,SAL,SAL,10.0
labse,retrotraduccion,2,610,SAL,AFI,10.0
labse,retrotraduccion,2,617,SAL,PRG,10.0
labse,retrotraduccion,2,618,SAL,SAL,10.0
labse,retrotraduccion,2,630,SAL,SAL,10.0
labse,retrotraduccion,2,631,SAL,AFI,10.0
labse,retrotraduccion,2,633,SAL,REQUEST,10.0
labse,retrotraduccion,2,638,SAL,EMO,10.0
labse,retrotraduccion,2,640,SAL,SAL,10.0
labse,retrotraduccion,2,641,SAL,NEG,10.0
labse,retrotraduccion,2,646,SAL,DES,10.0
labse,retrotraduccion,2,647,SAL,SAL,10.0
labse,retrotraduccion,2,664,SAL,SAL,10.0
labse,retrotraduccion,2,665,SAL,SAL,10.0
labse,retrotraduccion,2,677,SAL,SAL,10.0
labse,retrotraduccion,2,685,SAL,SAL,10.0
labse,retrotraduccion,2,687,SAL,SAL,10.0
labse,retrotraduccion,2,692,SAL,AFI,10.0
labse,retrotraduccion,2,695,SAL,SAL,10.0
labse,generate_then_refine,2,5,AFI,AFI,3.0
labse,generate_then_refine,2,6,AFI,AFI,3.0
labse,generate_then_refine,2,12,AFI,AFI,3.0
labse,generate_then_refine,2,19,AFI,AFI,3.0
labse,generate_then_refine,2,27,AFI,PRG,3.0
labse,generate_then_refine,2,30,AFI,AFI,3.0
labse,generate_then_refine,2,31,AFI,SAL,3.0
labse,generate_then_refine,2,34,AFI,NEG,3.0
labse,generate_then_refine,2,38,AFI,AFI,3.0
labse,generate_then_refine,2,39,AFI,AFI,3.0
labse,generate_then_refine,2,56,AFI,AFI,3.0
labse,generate_then_refine,2,58,AFI,AFI,3.0
labse,generate_then_refine,2,68,AFI,AFI,3.0
labse,generate_then_refine,2,74,AFI,AFI,3.0
labse,generate_then_refine,2,83,AFI,AFI,3.0
labse,generate_then_refine,2,85,AFI,NEG,3.0
labse,generate_then_refine,2,88,AFI,PRG,3.0
labse,generate_then_refine,2,101,DES,PRG,3.0
labse,generate_then_refine,2,103,DES,PRG,3.0
labse,generate_then_refine,2,104,DES,PRG,3.0
labse,generate_then_refine,2,105,DES,AFI,3.0
labse,generate_then_refine,2,123,DES,PRG,3.0
labse,generate_then_refine,2,135,DES,AFI,3.0
labse,generate_then_refine,2,136,DES,DES,3.0
labse,generate_then_refine,2,148,DES,DES,3.0
labse,generate_then_refine,2,150,DES,AFI,3.0
labse,generate_then_refine,2,157,DES,NEG,3.0
labse,generate_then_refine,2,158,DES,DES,3.0
labse,generate_then_refine,2,159,DES,DES,3.0
labse,generate_then_refine,2,161,DES,DES,3.0
labse,generate_then_refine,2,174,DES,DES,3.0
labse,generate_then_refine,2,178,DES,DES,3.0
labse,generate_then_refine,2,182,DES,DES,3.0
labse,generate_then_refine,2,194,DES,PRG,3.0
labse,generate_then_refine,2,195,DES,DES,3.0
labse,generate_then_refine,2,203,EMO,EMO,3.0
labse,generate_then_refine,2,212,EMO,EMO,3.0
labse,generate_then_refine,2,214,EMO,EMO,3.0
labse,generate_then_refine,2,215,EMO,EMO,3.0
labse,generate_then_refine,2,218,EMO,DES,3.0
labse,generate_then_refine,2,223,EMO,EMO,3.0
labse,generate_then_refine,2,230,EMO,DES,3.0
labse,generate_then_refine,2,240,EMO,AFI,3.0
labse,generate_then_refine,2,242,EMO,EMO,3.0
labse,generate_then_refine,2,248,EMO,AFI,3.0
labse,generate_then_refine,2,249,EMO,SAL,3.0
labse,generate_then_refine,2,256,EMO,EMO,3.0
labse,generate_then_refine,2,270,EMO,EMO,3.0
labse,generate_then_refine,2,272,EMO,EMO,3.0
labse,generate_then_refine,2,274,EMO,EMO,3.0
labse,generate_then_refine,2,277,EMO,EMO,3.0
labse,generate_then_refine,2,279,EMO,EMO,3.0
labse,generate_then_refine,2,280,EMO,EMO,3.0
labse,generate_then_refine,2,285,EMO,SAL,3.0
labse,generate_then_refine,2,286,EMO,EMO,3.0
labse,generate_then_refine,2,290,EMO,EMO,3.0
labse,generate_then_refine,2,293,EMO,EMO,3.0
labse,generate_then_refine,2,296,EMO,EMO,3.0
labse,generate_then_refine,2,306,NEG,NEG,3.0
labse,generate_then_refine,2,310,NEG,NEG,3.0
labse,generate_then_refine,2,315,NEG,NEG,3.0
labse,generate_then_refine,2,316,NEG,NEG,3.0
labse,generate_then_refine,2,328,NEG,SAL,3.0
labse,generate_then_refine,2,329,NEG,SAL,3.0
labse,generate_then_refine,2,332,NEG,NEG,3.0
labse,generate_then_refine,2,333,NEG,NEG,3.0
labse,generate_then_refine,2,335,NEG,NEG,3.0
labse,generate_then_refine,2,337,NEG,NEG,3.0
labse,generate_then_refine,2,344,NEG,NEG,3.0
labse,generate_then_refine,2,345,NEG,NEG,3.0
labse,generate_then_refine,2,346,NEG,NEG,3.0
labse,generate_then_refine,2,354,NEG,AFI,3.0
labse,generate_then_refine,2,362,NEG,NEG,3.0
labse,generate_then_refine,2,370,NEG,NEG,3.0
labse,generate_then_refine,2,372,NEG,EMO,3.0
labse,generate_then_refine,2,373,NEG,EMO,3.0
labse,generate_then_refine,2,377,NEG,NEG,3.0
labse,generate_then_refine,2,384,NEG,DES,3.0
labse,generate_then_refine,2,386,NEG,EMO,3.0
labse,generate_then_refine,2,394,NEG,NEG,3.0
labse,generate_then_refine,2,395,NEG,NEG,3.0
labse,generate_then_refine,2,398,NEG,NEG,3.0
labse,generate_then_refine,2,405,PRG,DES,3.0
labse,generate_then_refine,2,406,PRG,NEG,3.0
labse,generate_then_refine,2,407,PRG,PRG,3.0
labse,generate_then_refine,2,410,PRG,NEG,3.0
labse,generate_then_refine,2,419,PRG,PRG,3.0
labse,generate_then_refine,2,423,PRG,PRG,3.0
labse,generate_then_refine,2,424,PRG,PRG,3.0
labse,generate_then_refine,2,426,PRG,EMO,3.0
labse,generate_then_refine,2,428,PRG,PRG,3.0
labse,generate_then_refine,2,430,PRG,REQUEST,3.0
labse,generate_then_refine,2,433,PRG,PRG,3.0
labse,generate_then_refine,2,436,PRG,NEG,3.0
labse,generate_then_refine,2,440,PRG,DES,3.0
labse,generate_then_refine,2,442,PRG,PRG,3.0
labse,generate_then_refine,2,455,PRG,DES,3.0
labse,generate_then_refine,2,459,PRG,PRG,3.0
labse,generate_then_refine,2,463,PRG,REQUEST,3.0
labse,generate_then_refine,2,464,PRG,REQUEST,3.0
labse,generate_then_refine,2,473,PRG,EMO,3.0
labse,generate_then_refine,2,474,PRG,PRG,3.0
labse,generate_then_refine,2,488,PRG,AFI,3.0
labse,generate_then_refine,2,494,PRG,AFI,3.0
labse,generate_then_refine,2,497,PRG,PRG,3.0
labse,generate_then_refine,2,507,REQUEST,DES,3.0
labse,generate_then_refine,2,509,REQUEST,REQUEST,3.0
labse,generate_then_refine,2,511,REQUEST,REQUEST,3.0
labse,generate_then_refine,2,515,REQUEST,PRG,3.0
labse,generate_then_refine,2,517,REQUEST,PRG,3.0
labse,generate_then_refine,2,518,REQUEST,EMO,3.0
labse,generate_then_refine,2,520,REQUEST,NEG,3.0
labse,generate_then_refine,2,530,REQUEST,REQUEST,3.0
labse,generate_then_refine,2,532,REQUEST,PRG,3.0
labse,generate_then_refine,2,537,REQUEST,EMO,3.0
labse,generate_then_refine,2,540,REQUEST,EMO,3.0
labse,generate_then_refine,2,541,REQUEST,DES,3.0
labse,generate_then_refine,2,551,REQUEST,REQUEST,3.0
labse,generate_then_refine,2,554,REQUEST,REQUEST,3.0
labse,generate_then_refine,2,572,REQUEST,DES,3.0
labse,generate_then_refine,2,574,REQUEST,NEG,3.0
labse,generate_then_refine,2,581,REQUEST,REQUEST,3.0
labse,generate_then_refine,2,591,REQUEST,REQUEST,3.0
labse,generate_then_refine,2,604,SAL,SAL,3.0
labse,generate_then_refine,2,610,SAL,SAL,3.0
labse,generate_then_refine,2,617,SAL,SAL,3.0
labse,generate_then_refine,2,618,SAL,SAL,3.0
labse,generate_then_refine,2,630,SAL,SAL,3.0
labse,generate_then_refine,2,631,SAL,AFI,3.0
labse,generate_then_refine,2,633,SAL,EMO,3.0
labse,generate_then_refine,2,638,SAL,REQUEST,3.0
labse,generate_then_refine,2,640,SAL,SAL,3.0
labse,generate_then_refine,2,641,SAL,SAL,3.0
labse,generate_then_refine,2,646,SAL,DES,3.0
labse,generate_then_refine,2,647,SAL,SAL,3.0
labse,generate_then_refine,2,664,SAL,DES,3.0
labse,generate_then_refine,2,665,SAL,SAL,3.0
labse,generate_then_refine,2,677,SAL,SAL,3.0
labse,generate_then_refine,2,685,SAL,SAL,3.0
labse,generate_then_refine,2,687,SAL,SAL,3.0
labse,generate_then_refine,2,692,SAL,DES,3.0
labse,generate_then_refine,2,695,SAL,SAL,3.0
labse,sin_aumento,3,0,AFI,AFI,3.0
labse,sin_aumento,3,3,AFI,AFI,3.0
labse,sin_aumento,3,7,AFI,AFI,3.0
labse,sin_aumento,3,8,AFI,AFI,3.0
labse,sin_aumento,3,14,AFI,PRG,3.0
labse,sin_aumento,3,20,AFI,DES,3.0
labse,sin_aumento,3,26,AFI,AFI,3.0
labse,sin_aumento,3,36,AFI,AFI,3.0
labse,sin_aumento,3,37,AFI,AFI,3.0
labse,sin_aumento,3,42,AFI,AFI,3.0
labse,sin_aumento,3,43,AFI,AFI,3.0
labse,sin_aumento,3,44,AFI,AFI,3.0
labse,sin_aumento,3,45,AFI,AFI,3.0
labse,sin_aumento,3,53,AFI,AFI,3.0
labse,sin_aumento,3,55,AFI,AFI,3.0
labse,sin_aumento,3,66,AFI,NEG,3.0
labse,sin_aumento,3,71,AFI,AFI,3.0
labse,sin_aumento,3,73,AFI,SAL,3.0
labse,sin_aumento,3,77,AFI,DES,3.0
labse,sin_aumento,3,78,AFI,PRG,3.0
labse,sin_aumento,3,91,AFI,SAL,3.0
labse,sin_aumento,3,94,AFI,NEG,3.0
labse,sin_aumento,3,99,AFI,AFI,3.0
labse,sin_aumento,3,112,DES,EMO,3.0
labse,sin_aumento,3,114,DES,REQUEST,3.0
labse,sin_aumento,3,115,DES,SAL,3.0
labse,sin_aumento,3,116,DES,DES,3.0
labse,sin_aumento,3,118,DES,EMO,3.0
labse,sin_aumento,3,122,DES,PRG,3.0
labse,sin_aumento,3,126,DES,DES,3.0
labse,sin_aumento,3,129,DES,NEG,3.0
labse,sin_aumento,3,130,DES,NEG,3.0
labse,sin_aumento,3,139,DES,EMO,3.0
labse,sin_aumento,3,140,DES,AFI,3.0
labse,sin_aumento,3,144,DES,DES,3.0
labse,sin_aumento,3,145,DES,EMO,3.0
labse,sin_aumento,3,146,DES,DES,3.0
labse,sin_aumento,3,163,DES,EMO,3.0
labse,sin_aumento,3,171,DES,DES,3.0
labse,sin_aumento,3,173,DES,REQUEST,3.0
labse,sin_aumento,3,181,DES,REQUEST,3.0
labse,sin_aumento,3,190,DES,DES,3.0
labse,sin_aumento,3,191,DES,DES,3.0
labse,sin_aumento,3,202,EMO,EMO,3.0
labse,sin_aumento,3,204,EMO,EMO,3.0
labse,sin_aumento,3,208,EMO,EMO,3.0
labse,sin_aumento,3,211,EMO,AFI,3.0
labse,sin_aumento,3,219,EMO,EMO,3.0
labse,sin_aumento,3,225,EMO,EMO,3.0
labse,sin_aumento,3,229,EMO,AFI,3.0
labse,sin_aumento,3,234,EMO,EMO,3.0
labse,sin_aumento,3,235,EMO,EMO,3.0
labse,sin_aumento,3,236,EMO,EMO,3.0
labse,sin_aumento,3,237,EMO,SAL,3.0
labse,sin_aumento,3,251,EMO,REQUEST,3.0
labse,sin_aumento,3,252,EMO,EMO,3.0
labse,sin_aumento,3,253,EMO,EMO,3.0
labse,sin_aumento,3,264,EMO,EMO,3.0
labse,sin_aumento,3,268,EMO,EMO,3.0
labse,sin_aumento,3,273,EMO,REQUEST,3.0
labse,sin_aumento,3,275,EMO,EMO,3.0
labse,sin_aumento,3,281,EMO,EMO,3.0
labse,sin_aumento,3,284,EMO,EMO,3.0
labse,sin_aumento,3,289,EMO,EMO,3.0
labse,sin_aumento,3,294,EMO,NEG,3.0
labse,sin_aumento,3,297,EMO,PRG,3.0
labse,sin_aumento,3,299,EMO,EMO,3.0
labse,sin_aumento,3,300,NEG,NEG,3.0
labse,sin_aumento,3,318,NEG,NEG,3.0
labse,sin_aumento,3,322,NEG,NEG,3.0
labse,sin_aumento,3,325,NEG,EMO,3.0
labse,sin_aumento,3,326,NEG,EMO,3.0
labse,sin_aumento,3,330,NEG,PRG,3.0
labse,sin_aumento,3,339,NEG,NEG,3.0
labse,sin_aumento,3,340,NEG,NEG,3.0
labse,sin_aumento,3,348,NEG,NEG,3.0
labse,sin_aumento,3,352,NEG,PRG,3.0
labse,sin_aumento,3,357,NEG,NEG,3.0
labse,sin_aumento,3,359,NEG,NEG,3.0
labse,sin_aumento,3,367,NEG,NEG,3.0
labse,sin_aumento,3,380,NEG,NEG,3.0
labse,sin_aumento,3,385,NEG,SAL,3.0
labse,sin_aumento,3,393,NEG,NEG,3.0
labse,sin_aumento,3,396,NEG,NEG,3.0
labse,sin_aumento,3,400,PRG,REQUEST,3.0
labse,sin_aumento,3,401,PRG,AFI,3.0
labse,sin_aumento,3,402,PRG,AFI,3.0
labse,sin_aumento,3,417,PRG,PRG,3.0
labse,sin_aumento,3,437,PRG,PRG,3.0
labse,sin_aumento,3,441,PRG,PRG,3.0
labse,sin_aumento,3,447,PRG,PRG,3.0
labse,sin_aumento,3,452,PRG,PRG,3.0
labse,sin_aumento,3,453,PRG,DES,3.0
labse,sin_aumento,3,458,PRG,PRG,3.0
labse,sin_aumento,3,469,PRG,REQUEST,3.0
labse,sin_aumento,3,485,PRG,PRG,3.0
labse,sin_aumento,3,487,PRG,DES,3.0
labse,sin_aumento,3,495,PRG,PRG,3.0
labse,sin_aumento,3,499,PRG,PRG,3.0
labse,sin_aumento,3,508,REQUEST,REQUEST,3.0
labse,sin_aumento,3,512,REQUEST,REQUEST,3.0
labse,sin_aumento,3,514,REQUEST,EMO,3.0
labse,sin_aumento,3,519,REQUEST,REQUEST,3.0
labse,sin_aumento,3,525,REQUEST,DES,3.0
labse,sin_aumento,3,527,REQUEST,EMO,3.0
labse,sin_aumento,3,528,REQUEST,REQUEST,3.0
labse,sin_aumento,3,529,REQUEST,REQUEST,3.0
labse,sin_aumento,3,533,REQUEST,PRG,3.0
labse,sin_aumento,3,536,REQUEST,REQUEST,3.0
labse,sin_aumento,3,547,REQUEST,PRG,3.0
labse,sin_aumento,3,557,REQUEST,DES,3.0
labse,sin_aumento,3,559,REQUEST,REQUEST,3.0
labse,sin_aumento,3,564,REQUEST,REQUEST,3.0
labse,sin_aumento,3,568,REQUEST,REQUEST,3.0
labse,sin_aumento,3,570,REQUEST,REQUEST,3.0
labse,sin_aumento,3,585,REQUEST,SAL,3.0
labse,sin_aumento,3,588,REQUEST,REQUEST,3.0
labse,sin_aumento,3,592,REQUEST,REQUEST,3.0
labse,sin_aumento,3,600,SAL,REQUEST,3.0
labse,sin_aumento,3,602,SAL,SAL,3.0
labse,sin_aumento,3,603,SAL,SAL,3.0
labse,sin_aumento,3,605,SAL,SAL,3.0
labse,sin_aumento,3,608,SAL,SAL,3.0
labse,sin_aumento,3,609,SAL,PRG,3.0
labse,sin_aumento,3,611,SAL,SAL,3.0
labse,sin_aumento,3,612,SAL,SAL,3.0
labse,sin_aumento,3,614,SAL,REQUEST,3.0
labse,sin_aumento,3,615,SAL,SAL,3.0
labse,sin_aumento,3,616,SAL,AFI,3.0
labse,sin_aumento,3,624,SAL,SAL,3.0
labse,sin_aumento,3,629,SAL,SAL,3.0
labse,sin_aumento,3,632,SAL,REQUEST,3.0
labse,sin_aumento,3,636,SAL,SAL,3.0
labse,sin_aumento,3,649,SAL,SAL,3.0
labse,sin_aumento,3,651,SAL,AFI,3.0
labse,sin_aumento,3,653,SAL,SAL,3.0
labse,sin_aumento,3,656,SAL,EMO,3.0
labse,sin_aumento,3,658,SAL,NEG,3.0
labse,sin_aumento,3,659,SAL,EMO,3.0
labse,sin_aumento,3,660,SAL,EMO,3.0
labse,sin_aumento,3,663,SAL,SAL,3.0
labse,sin_aumento,3,680,SAL,SAL,3.0
labse,sin_aumento,3,690,SAL,SAL,3.0
labse,sin_aumento,3,691,SAL,SAL,3.0
labse,mixup,3,0,AFI,AFI,10.0
labse,mixup,3,3,AFI,AFI,10.0
labse,mixup,3,7,AFI,AFI,10.0
labse,mixup,3,8,AFI,AFI,10.0
labse,mixup,3,14,AFI,PRG,10.0
labse,mixup,3,20,AFI,DES,10.0
labse,mixup,3,26,AFI,AFI,10.0
labse,mixup,3,36,AFI,AFI,10.0
labse,mixup,3,37,AFI,AFI,10.0
labse,mixup,3,42,AFI,AFI,10.0
labse,mixup,3,43,AFI,AFI,10.0
labse,mixup,3,44,AFI,AFI,10.0
labse,mixup,3,45,AFI,AFI,10.0
labse,mixup,3,53,AFI,AFI,10.0
labse,mixup,3,55,AFI,AFI,10.0
labse,mixup,3,66,AFI,NEG,10.0
labse,mixup,3,71,AFI,AFI,10.0
labse,mixup,3,73,AFI,SAL,10.0
labse,mixup,3,77,AFI,DES,10.0
labse,mixup,3,78,AFI,PRG,10.0
labse,mixup,3,91,AFI,SAL,10.0
labse,mixup,3,94,AFI,NEG,10.0
labse,mixup,3,99,AFI,AFI,10.0
labse,mixup,3,112,DES,EMO,10.0
labse,mixup,3,114,DES,REQUEST,10.0
labse,mixup,3,115,DES,SAL,10.0
labse,mixup,3,116,DES,DES,10.0
labse,mixup,3,118,DES,EMO,10.0
labse,mixup,3,122,DES,PRG,10.0
labse,mixup,3,126,DES,DES,10.0
labse,mixup,3,129,DES,EMO,10.0
labse,mixup,3,130,DES,NEG,10.0
labse,mixup,3,139,DES,PRG,10.0
labse,mixup,3,140,DES,SAL,10.0
labse,mixup,3,144,DES,DES,10.0
labse,mixup,3,145,DES,EMO,10.0
labse,mixup,3,146,DES,PRG,10.0
labse,mixup,3,163,DES,EMO,10.0
labse,mixup,3,171,DES,DES,10.0
labse,mixup,3,173,DES,REQUEST,10.0
labse,mixup,3,181,DES,NEG,10.0
labse,mixup,3,190,DES,DES,10.0
labse,mixup,3,191,DES,DES,10.0
labse,mixup,3,202,EMO,EMO,10.0
labse,mixup,3,204,EMO,EMO,10.0
labse,mixup,3,208,EMO,EMO,10.0
labse,mixup,3,211,EMO,AFI,10.0
labse,mixup,3,219,EMO,EMO,10.0
labse,mixup,3,225,EMO,EMO,10.0
labse,mixup,3,229,EMO,DES,10.0
labse,mixup,3,234,EMO,EMO,10.0
labse,mixup,3,235,EMO,EMO,10.0
labse,mixup,3,236,EMO,EMO,10.0
labse,mixup,3,237,EMO,NEG,10.0
labse,mixup,3,251,EMO,REQUEST,10.0
labse,mixup,3,252,EMO,EMO,10.0
labse,mixup,3,253,EMO,EMO,10.0
labse,mixup,3,264,EMO,EMO,10.0
labse,mixup,3,268,EMO,EMO,10.0
labse,mixup,3,273,EMO,REQUEST,10.0
labse,mixup,3,275,EMO,EMO,10.0
labse,mixup,3,281,EMO,EMO,10.0
labse,mixup,3,284,EMO,EMO,10.0
labse,mixup,3,289,EMO,EMO,10.0
labse,mixup,3,294,EMO,NEG,10.0
labse,mixup,3,297,EMO,AFI,10.0
labse,mixup,3,299,EMO,PRG,10.0
labse,mixup,3,300,NEG,NEG,10.0
labse,mixup,3,318,NEG,NEG,10.0
labse,mixup,3,322,NEG,NEG,10.0
labse,mixup,3,325,NEG,SAL,10.0
labse,mixup,3,326,NEG,EMO,10.0
labse,mixup,3,330,NEG,PRG,10.0
labse,mixup,3,339,NEG,NEG,10.0
labse,mixup,3,340,NEG,NEG,10.0
labse,mixup,3,348,NEG,NEG,10.0
labse,mixup,3,352,NEG,NEG,10.0
labse,mixup,3,357,NEG,NEG,10.0
labse,mixup,3,359,NEG,NEG,10.0
labse,mixup,3,367,NEG,NEG,10.0
labse,mixup,3,380,NEG,NEG,10.0
labse,mixup,3,385,NEG,SAL,10.0
labse,mixup,3,393,NEG,NEG,10.0
labse,mixup,3,396,NEG,NEG,10.0
labse,mixup,3,400,PRG,REQUEST,10.0
labse,mixup,3,401,PRG,AFI,10.0
labse,mixup,3,402,PRG,AFI,10.0
labse,mixup,3,417,PRG,PRG,10.0
labse,mixup,3,437,PRG,PRG,10.0
labse,mixup,3,441,PRG,PRG,10.0
labse,mixup,3,447,PRG,PRG,10.0
labse,mixup,3,452,PRG,PRG,10.0
labse,mixup,3,453,PRG,DES,10.0
labse,mixup,3,458,PRG,DES,10.0
labse,mixup,3,469,PRG,PRG,10.0
labse,mixup,3,485,PRG,PRG,10.0
labse,mixup,3,487,PRG,DES,10.0
labse,mixup,3,495,PRG,PRG,10.0
labse,mixup,3,499,PRG,PRG,10.0
labse,mixup,3,508,REQUEST,DES,10.0
labse,mixup,3,512,REQUEST,NEG,10.0
labse,mixup,3,514,REQUEST,EMO,10.0
labse,mixup,3,519,REQUEST,REQUEST,10.0
labse,mixup,3,525,REQUEST,REQUEST,10.0
labse,mixup,3,527,REQUEST,EMO,10.0
labse,mixup,3,528,REQUEST,REQUEST,10.0
labse,mixup,3,529,REQUEST,REQUEST,10.0
labse,mixup,3,533,REQUEST,REQUEST,10.0
labse,mixup,3,536,REQUEST,REQUEST,10.0
labse,mixup,3,547,REQUEST,REQUEST,10.0
labse,mixup,3,557,REQUEST,PRG,10.0
labse,mixup,3,559,REQUEST,REQUEST,10.0
labse,mixup,3,564,REQUEST,REQUEST,10.0
labse,mixup,3,568,REQUEST,DES,10.0
labse,mixup,3,570,REQUEST,REQUEST,10.0
labse,mixup,3,585,REQUEST,REQUEST,10.0
labse,mixup,3,588,REQUEST,REQUEST,10.0
labse,mixup,3,592,REQUEST,REQUEST,10.0
labse,mixup,3,600,SAL,REQUEST,10.0
labse,mixup,3,602,SAL,SAL,10.0
labse,mixup,3,603,SAL,SAL,10.0
labse,mixup,3,605,SAL,SAL,10.0
labse,mixup,3,608,SAL,SAL,10.0
labse,mixup,3,609,SAL,PRG,10.0
labse,mixup,3,611,SAL,AFI,10.0
labse,mixup,3,612,SAL,AFI,10.0
labse,mixup,3,614,SAL,EMO,10.0
labse,mixup,3,615,SAL,SAL,10.0
labse,mixup,3,616,SAL,AFI,10.0
labse,mixup,3,624,SAL,SAL,10.0
labse,mixup,3,629,SAL,SAL,10.0
labse,mixup,3,632,SAL,REQUEST,10.0
labse,mixup,3,636,SAL,SAL,10.0
labse,mixup,3,649,SAL,SAL,10.0
labse,mixup,3,651,SAL,DES,10.0
labse,mixup,3,653,SAL,SAL,10.0
labse,mixup,3,656,SAL,EMO,10.0
labse,mixup,3,658,SAL,NEG,10.0
labse,mixup,3,659,SAL,EMO,10.0
labse,mixup,3,660,SAL,EMO,10.0
labse,mixup,3,663,SAL,SAL,10.0
labse,mixup,3,680,SAL,SAL,10.0
labse,mixup,3,690,SAL,SAL,10.0
labse,mixup,3,691,SAL,SAL,10.0
labse,retrotraduccion,3,0,AFI,AFI,10.0
labse,retrotraduccion,3,3,AFI,AFI,10.0
labse,retrotraduccion,3,7,AFI,AFI,10.0
labse,retrotraduccion,3,8,AFI,AFI,10.0
labse,retrotraduccion,3,14,AFI,PRG,10.0
labse,retrotraduccion,3,20,AFI,PRG,10.0
labse,retrotraduccion,3,26,AFI,EMO,10.0
labse,retrotraduccion,3,36,AFI,AFI,10.0
labse,retrotraduccion,3,37,AFI,AFI,10.0
labse,retrotraduccion,3,42,AFI,AFI,10.0
labse,retrotraduccion,3,43,AFI,AFI,10.0
labse,retrotraduccion,3,44,AFI,AFI,10.0
labse,retrotraduccion,3,45,AFI,AFI,10.0
labse,retrotraduccion,3,53,AFI,AFI,10.0
labse,retrotraduccion,3,55,AFI,AFI,10.0
labse,retrotraduccion,3,66,AFI,NEG,10.0
labse,retrotraduccion,3,71,AFI,AFI,10.0
labse,retrotraduccion,3,73,AFI,AFI,10.0
labse,retrotraduccion,3,77,AFI,DES,10.0
labse,retrotraduccion,3,78,AFI,PRG,10.0
labse,retrotraduccion,3,91,AFI,PRG,10.0
labse,retrotraduccion,3,94,AFI,NEG,10.0
labse,retrotraduccion,3,99,AFI,AFI,10.0
labse,retrotraduccion,3,112,DES,EMO,10.0
labse,retrotraduccion,3,114,DES,REQUEST,10.0
labse,retrotraduccion,3,115,DES,AFI,10.0
labse,retrotraduccion,3,116,DES,EMO,10.0
labse,retrotraduccion,3,118,DES,SAL,10.0
