modelo,tecnica,fold,pos,real,prediccion,C
labse,sin_aumento,3,602,SAL,NEG,10.0
labse,sin_aumento,3,603,SAL,NEG,10.0
labse,sin_aumento,3,605,SAL,SAL,10.0
labse,sin_aumento,3,608,SAL,SAL,10.0
labse,sin_aumento,3,609,SAL,SAL,10.0
labse,sin_aumento,3,611,SAL,SAL,10.0
labse,sin_aumento,3,612,SAL,EMO,10.0
labse,sin_aumento,3,614,SAL,REQUEST,10.0
labse,sin_aumento,3,615,SAL,SAL,10.0
labse,sin_aumento,3,616,SAL,AFI,10.0
labse,sin_aumento,3,624,SAL,SAL,10.0
labse,sin_aumento,3,629,SAL,SAL,10.0
labse,sin_aumento,3,632,SAL,REQUEST,10.0
labse,sin_aumento,3,636,SAL,SAL,10.0
labse,sin_aumento,3,649,SAL,SAL,10.0
labse,sin_aumento,3,651,SAL,SAL,10.0
labse,sin_aumento,3,653,SAL,SAL,10.0
labse,sin_aumento,3,656,SAL,SAL,10.0
labse,sin_aumento,3,658,SAL,NEG,10.0
labse,sin_aumento,3,659,SAL,EMO,10.0
labse,sin_aumento,3,660,SAL,EMO,10.0
labse,sin_aumento,3,663,SAL,SAL,10.0
labse,sin_aumento,3,680,SAL,SAL,10.0
labse,sin_aumento,3,690,SAL,SAL,10.0
labse,sin_aumento,3,691,SAL,SAL,10.0
labse,sin_aumento,4,2,AFI,SAL,10.0
labse,sin_aumento,4,4,AFI,AFI,10.0
labse,sin_aumento,4,13,AFI,DES,10.0
labse,sin_aumento,4,15,AFI,AFI,10.0
labse,sin_aumento,4,22,AFI,AFI,10.0
labse,sin_aumento,4,24,AFI,AFI,10.0
labse,sin_aumento,4,25,AFI,SAL,10.0
labse,sin_aumento,4,33,AFI,DES,10.0
labse,sin_aumento,4,35,AFI,AFI,10.0
labse,sin_aumento,4,47,AFI,AFI,10.0
labse,sin_aumento,4,50,AFI,DES,10.0
labse,sin_aumento,4,52,AFI,AFI,10.0
labse,sin_aumento,4,57,AFI,AFI,10.0
labse,sin_aumento,4,61,AFI,AFI,10.0
labse,sin_aumento,4,70,AFI,AFI,10.0
labse,sin_aumento,4,86,AFI,REQUEST,10.0
labse,sin_aumento,4,90,AFI,AFI,10.0
labse,sin_aumento,4,92,AFI,AFI,10.0
labse,sin_aumento,4,96,AFI,AFI,10.0
labse,sin_aumento,4,97,AFI,AFI,10.0
labse,sin_aumento,4,98,AFI,SAL,10.0
labse,sin_aumento,4,108,DES,DES,10.0
labse,sin_aumento,4,109,DES,AFI,10.0
labse,sin_aumento,4,127,DES,DES,10.0
labse,sin_aumento,4,133,DES,REQUEST,10.0
labse,sin_aumento,4,142,DES,DES,10.0
labse,sin_aumento,4,143,DES,DES,10.0
labse,sin_aumento,4,147,DES,AFI,10.0
labse,sin_aumento,4,149,DES,EMO,10.0
labse,sin_aumento,4,151,DES,DES,10.0
labse,sin_aumento,4,152,DES,SAL,10.0
labse,sin_aumento,4,167,DES,DES,10.0
labse,sin_aumento,4,186,DES,NEG,10.0
labse,sin_aumento,4,192,DES,EMO,10.0
labse,sin_aumento,4,193,DES,DES,10.0
labse,sin_aumento,4,206,EMO,SAL,10.0
labse,sin_aumento,4,210,EMO,EMO,10.0
labse,sin_aumento,4,213,EMO,EMO,10.0
labse,sin_aumento,4,216,EMO,REQUEST,10.0
labse,sin_aumento,4,231,EMO,SAL,10.0
labse,sin_aumento,4,239,EMO,SAL,10.0
labse,sin_aumento,4,241,EMO,EMO,10.0
labse,sin_aumento,4,254,EMO,NEG,10.0
labse,sin_aumento,4,255,EMO,EMO,10.0
labse,sin_aumento,4,257,EMO,EMO,10.0
labse,sin_aumento,4,265,EMO,DES,10.0
labse,sin_aumento,4,266,EMO,EMO,10.0
labse,sin_aumento,4,283,EMO,EMO,10.0
labse,sin_aumento,4,302,NEG,EMO,10.0
labse,sin_aumento,4,305,NEG,NEG,10.0
labse,sin_aumento,4,307,NEG,NEG,10.0
labse,sin_aumento,4,308,NEG,DES,10.0
labse,sin_aumento,4,314,NEG,NEG,10.0
labse,sin_aumento,4,321,NEG,NEG,10.0
labse,sin_aumento,4,338,NEG,NEG,10.0
labse,sin_aumento,4,342,NEG,NEG,10.0
labse,sin_aumento,4,343,NEG,NEG,10.0
labse,sin_aumento,4,347,NEG,NEG,10.0
labse,sin_aumento,4,349,NEG,NEG,10.0
labse,sin_aumento,4,351,NEG,AFI,10.0
labse,sin_aumento,4,355,NEG,NEG,10.0
labse,sin_aumento,4,361,NEG,NEG,10.0
labse,sin_aumento,4,363,NEG,EMO,10.0
labse,sin_aumento,4,365,NEG,NEG,10.0
labse,sin_aumento,4,368,NEG,NEG,10.0
labse,sin_aumento,4,374,NEG,NEG,10.0
labse,sin_aumento,4,375,NEG,EMO,10.0
labse,sin_aumento,4,376,NEG,NEG,10.0
labse,sin_aumento,4,378,NEG,NEG,10.0
labse,sin_aumento,4,379,NEG,NEG,10.0
labse,sin_aumento,4,381,NEG,NEG,10.0
labse,sin_aumento,4,383,NEG,NEG,10.0
labse,sin_aumento,4,388,NEG,NEG,10.0
labse,sin_aumento,4,389,NEG,NEG,10.0
labse,sin_aumento,4,392,NEG,NEG,10.0
labse,sin_aumento,4,404,PRG,PRG,10.0
labse,sin_aumento,4,413,PRG,PRG,10.0
labse,sin_aumento,4,415,PRG,PRG,10.0
labse,sin_aumento,4,416,PRG,PRG,10.0
labse,sin_aumento,4,425,PRG,PRG,10.0
labse,sin_aumento,4,427,PRG,PRG,10.0
labse,sin_aumento,4,431,PRG,PRG,10.0
labse,sin_aumento,4,432,PRG,PRG,10.0
labse,sin_aumento,4,445,PRG,PRG,10.0
labse,sin_aumento,4,446,PRG,PRG,10.0
labse,sin_aumento,4,456,PRG,PRG,10.0
labse,sin_aumento,4,462,PRG,PRG,10.0
labse,sin_aumento,4,467,PRG,PRG,10.0
labse,sin_aumento,4,472,PRG,PRG,10.0
labse,sin_aumento,4,477,PRG,PRG,10.0
labse,sin_aumento,4,480,PRG,PRG,10.0
labse,sin_aumento,4,482,PRG,PRG,10.0
labse,sin_aumento,4,483,PRG,PRG,10.0
labse,sin_aumento,4,490,PRG,PRG,10.0
labse,sin_aumento,4,492,PRG,PRG,10.0
labse,sin_aumento,4,496,PRG,PRG,10.0
labse,sin_aumento,4,498,PRG,PRG,10.0
labse,sin_aumento,4,500,REQUEST,SAL,10.0
labse,sin_aumento,4,502,REQUEST,DES,10.0
labse,sin_aumento,4,521,REQUEST,DES,10.0
labse,sin_aumento,4,522,REQUEST,REQUEST,10.0
labse,sin_aumento,4,524,REQUEST,REQUEST,10.0
labse,sin_aumento,4,531,REQUEST,REQUEST,10.0
labse,sin_aumento,4,534,REQUEST,REQUEST,10.0
labse,sin_aumento,4,535,REQUEST,REQUEST,10.0
labse,sin_aumento,4,543,REQUEST,REQUEST,10.0
labse,sin_aumento,4,546,REQUEST,REQUEST,10.0
labse,sin_aumento,4,548,REQUEST,NEG,10.0
labse,sin_aumento,4,550,REQUEST,EMO,10.0
labse,sin_aumento,4,552,REQUEST,SAL,10.0
labse,sin_aumento,4,558,REQUEST,EMO,10.0
labse,sin_aumento,4,560,REQUEST,AFI,10.0
labse,sin_aumento,4,562,REQUEST,REQUEST,10.0
labse,sin_aumento,4,565,REQUEST,REQUEST,10.0
labse,sin_aumento,4,573,REQUEST,DES,10.0
labse,sin_aumento,4,577,REQUEST,NEG,10.0
labse,sin_aumento,4,579,REQUEST,NEG,10.0
labse,sin_aumento,4,589,REQUEST,REQUEST,10.0
labse,sin_aumento,4,596,REQUEST,DES,10.0
labse,sin_aumento,4,597,REQUEST,REQUEST,10.0
labse,sin_aumento,4,601,SAL,SAL,10.0
labse,sin_aumento,4,606,SAL,REQUEST,10.0
labse,sin_aumento,4,607,SAL,REQUEST,10.0
labse,sin_aumento,4,613,SAL,REQUEST,10.0
labse,sin_aumento,4,619,SAL,SAL,10.0
labse,sin_aumento,4,627,SAL,NEG,10.0
labse,sin_aumento,4,637,SAL,REQUEST,10.0
labse,sin_aumento,4,642,SAL,DES,10.0
labse,sin_aumento,4,645,SAL,EMO,10.0
labse,sin_aumento,4,654,SAL,SAL,10.0
labse,sin_aumento,4,655,SAL,REQUEST,10.0
labse,sin_aumento,4,657,SAL,REQUEST,10.0
labse,sin_aumento,4,661,SAL,SAL,10.0
labse,sin_aumento,4,668,SAL,SAL,10.0
labse,sin_aumento,4,670,SAL,SAL,10.0
labse,sin_aumento,4,671,SAL,SAL,10.0
labse,sin_aumento,4,674,SAL,SAL,10.0
labse,sin_aumento,4,675,SAL,SAL,10.0
labse,sin_aumento,4,678,SAL,SAL,10.0
labse,sin_aumento,4,684,SAL,AFI,10.0
labse,sin_aumento,4,686,SAL,REQUEST,10.0
labse,sin_aumento,4,694,SAL,SAL,10.0
labse,sin_aumento,4,698,SAL,EMO,10.0
labse,sin_aumento,4,699,SAL,EMO,10.0
mbert,sin_aumento,0,10,AFI,EMO,1.0
mbert,sin_aumento,0,17,AFI,AFI,1.0
mbert,sin_aumento,0,18,AFI,REQUEST,1.0
mbert,sin_aumento,0,23,AFI,AFI,1.0
mbert,sin_aumento,0,28,AFI,REQUEST,1.0
mbert,sin_aumento,0,29,AFI,AFI,1.0
mbert,sin_aumento,0,32,AFI,AFI,1.0
mbert,sin_aumento,0,41,AFI,AFI,1.0
mbert,sin_aumento,0,54,AFI,AFI,1.0
mbert,sin_aumento,0,60,AFI,AFI,1.0
mbert,sin_aumento,0,62,AFI,AFI,1.0
mbert,sin_aumento,0,63,AFI,EMO,1.0
mbert,sin_aumento,0,64,AFI,AFI,1.0
mbert,sin_aumento,0,67,AFI,AFI,1.0
mbert,sin_aumento,0,69,AFI,AFI,1.0
mbert,sin_aumento,0,72,AFI,EMO,1.0
mbert,sin_aumento,0,75,AFI,SAL,1.0
mbert,sin_aumento,0,76,AFI,AFI,1.0
mbert,sin_aumento,0,79,AFI,DES,1.0
mbert,sin_aumento,0,80,AFI,AFI,1.0
mbert,sin_aumento,0,89,AFI,AFI,1.0
mbert,sin_aumento,0,93,AFI,NEG,1.0
mbert,sin_aumento,0,100,DES,EMO,1.0
mbert,sin_aumento,0,106,DES,SAL,1.0
mbert,sin_aumento,0,107,DES,DES,1.0
mbert,sin_aumento,0,113,DES,DES,1.0
mbert,sin_aumento,0,117,DES,DES,1.0
mbert,sin_aumento,0,119,DES,REQUEST,1.0
mbert,sin_aumento,0,121,DES,DES,1.0
mbert,sin_aumento,0,125,DES,AFI,1.0
mbert,sin_aumento,0,131,DES,DES,1.0
mbert,sin_aumento,0,137,DES,DES,1.0
mbert,sin_aumento,0,138,DES,EMO,1.0
mbert,sin_aumento,0,141,DES,DES,1.0
mbert,sin_aumento,0,154,DES,REQUEST,1.0
mbert,sin_aumento,0,160,DES,DES,1.0
mbert,sin_aumento,0,168,DES,DES,1.0
mbert,sin_aumento,0,170,DES,DES,1.0
mbert,sin_aumento,0,172,DES,DES,1.0
mbert,sin_aumento,0,175,DES,DES,1.0
mbert,sin_aumento,0,179,DES,DES,1.0
mbert,sin_aumento,0,180,DES,DES,1.0
mbert,sin_aumento,0,183,DES,EMO,1.0
mbert,sin_aumento,0,184,DES,DES,1.0
mbert,sin_aumento,0,187,DES,AFI,1.0
mbert,sin_aumento,0,188,DES,SAL,1.0
mbert,sin_aumento,0,196,DES,DES,1.0
mbert,sin_aumento,0,198,DES,AFI,1.0
mbert,sin_aumento,0,200,EMO,SAL,1.0
mbert,sin_aumento,0,201,EMO,EMO,1.0
mbert,sin_aumento,0,209,EMO,SAL,1.0
mbert,sin_aumento,0,220,EMO,REQUEST,1.0
mbert,sin_aumento,0,221,EMO,EMO,1.0
mbert,sin_aumento,0,222,EMO,EMO,1.0
mbert,sin_aumento,0,224,EMO,EMO,1.0
mbert,sin_aumento,0,232,EMO,AFI,1.0
mbert,sin_aumento,0,233,EMO,EMO,1.0
mbert,sin_aumento,0,245,EMO,EMO,1.0
mbert,sin_aumento,0,246,EMO,EMO,1.0
mbert,sin_aumento,0,247,EMO,EMO,1.0
mbert,sin_aumento,0,250,EMO,NEG,1.0
mbert,sin_aumento,0,260,EMO,EMO,1.0
mbert,sin_aumento,0,261,EMO,EMO,1.0
mbert,sin_aumento,0,262,EMO,DES,1.0
mbert,sin_aumento,0,269,EMO,REQUEST,1.0
mbert,sin_aumento,0,271,EMO,EMO,1.0
mbert,sin_aumento,0,276,EMO,EMO,1.0
mbert,sin_aumento,0,278,EMO,REQUEST,1.0
mbert,sin_aumento,0,282,EMO,EMO,1.0
mbert,sin_aumento,0,287,EMO,EMO,1.0
mbert,sin_aumento,0,291,EMO,EMO,1.0
mbert,sin_aumento,0,292,EMO,EMO,1.0
mbert,sin_aumento,0,301,NEG,REQUEST,1.0
mbert,sin_aumento,0,303,NEG,DES,1.0
mbert,sin_aumento,0,304,NEG,NEG,1.0
mbert,sin_aumento,0,309,NEG,NEG,1.0
mbert,sin_aumento,0,311,NEG,EMO,1.0
mbert,sin_aumento,0,312,NEG,NEG,1.0
mbert,sin_aumento,0,331,NEG,NEG,1.0
mbert,sin_aumento,0,334,NEG,NEG,1.0
mbert,sin_aumento,0,341,NEG,NEG,1.0
mbert,sin_aumento,0,356,NEG,NEG,1.0
mbert,sin_aumento,0,358,NEG,REQUEST,1.0
mbert,sin_aumento,0,364,NEG,NEG,1.0
mbert,sin_aumento,0,371,NEG,SAL,1.0
mbert,sin_aumento,0,382,NEG,NEG,1.0
mbert,sin_aumento,0,387,NEG,NEG,1.0
mbert,sin_aumento,0,390,NEG,NEG,1.0
mbert,sin_aumento,0,409,PRG,PRG,1.0
mbert,sin_aumento,0,412,PRG,PRG,1.0
mbert,sin_aumento,0,414,PRG,PRG,1.0
mbert,sin_aumento,0,418,PRG,PRG,1.0
mbert,sin_aumento,0,420,PRG,PRG,1.0
mbert,sin_aumento,0,421,PRG,PRG,1.0
mbert,sin_aumento,0,422,PRG,PRG,1.0
mbert,sin_aumento,0,429,PRG,PRG,1.0
mbert,sin_aumento,0,434,PRG,PRG,1.0
mbert,sin_aumento,0,438,PRG,PRG,1.0
mbert,sin_aumento,0,439,PRG,PRG,1.0
mbert,sin_aumento,0,444,PRG,PRG,1.0
mbert,sin_aumento,0,448,PRG,PRG,1.0
mbert,sin_aumento,0,454,PRG,PRG,1.0
mbert,sin_aumento,0,465,PRG,PRG,1.0
mbert,sin_aumento,0,470,PRG,PRG,1.0
mbert,sin_aumento,0,471,PRG,PRG,1.0
mbert,sin_aumento,0,475,PRG,PRG,1.0
mbert,sin_aumento,0,476,PRG,PRG,1.0
mbert,sin_aumento,0,478,PRG,PRG,1.0
mbert,sin_aumento,0,491,PRG,PRG,1.0
mbert,sin_aumento,0,505,REQUEST,REQUEST,1.0
mbert,sin_aumento,0,513,REQUEST,REQUEST,1.0
mbert,sin_aumento,0,516,REQUEST,REQUEST,1.0
mbert,sin_aumento,0,539,REQUEST,REQUEST,1.0
mbert,sin_aumento,0,542,REQUEST,REQUEST,1.0
mbert,sin_aumento,0,545,REQUEST,REQUEST,1.0
mbert,sin_aumento,0,549,REQUEST,REQUEST,1.0
mbert,sin_aumento,0,556,REQUEST,EMO,1.0
mbert,sin_aumento,0,563,REQUEST,NEG,1.0
mbert,sin_aumento,0,569,REQUEST,REQUEST,1.0
mbert,sin_aumento,0,571,REQUEST,AFI,1.0
mbert,sin_aumento,0,578,REQUEST,SAL,1.0
mbert,sin_aumento,0,580,REQUEST,REQUEST,1.0
mbert,sin_aumento,0,584,REQUEST,REQUEST,1.0
mbert,sin_aumento,0,587,REQUEST,REQUEST,1.0
mbert,sin_aumento,0,590,REQUEST,REQUEST,1.0
mbert,sin_aumento,0,620,SAL,SAL,1.0
mbert,sin_aumento,0,622,SAL,SAL,1.0
mbert,sin_aumento,0,623,SAL,SAL,1.0
mbert,sin_aumento,0,625,SAL,DES,1.0
mbert,sin_aumento,0,634,SAL,SAL,1.0
mbert,sin_aumento,0,639,SAL,SAL,1.0
mbert,sin_aumento,0,644,SAL,SAL,1.0
mbert,sin_aumento,0,652,SAL,SAL,1.0
mbert,sin_aumento,0,662,SAL,SAL,1.0
mbert,sin_aumento,0,676,SAL,SAL,1.0
mbert,sin_aumento,0,682,SAL,SAL,1.0
mbert,sin_aumento,0,683,SAL,SAL,1.0
mbert,sin_aumento,0,693,SAL,SAL,1.0
mbert,sin_aumento,1,1,AFI,REQUEST,0.1
mbert,sin_aumento,1,9,AFI,EMO,0.1
mbert,sin_aumento,1,11,AFI,EMO,0.1
mbert,sin_aumento,1,16,AFI,REQUEST,0.1
mbert,sin_aumento,1,21,AFI,AFI,0.1
mbert,sin_aumento,1,40,AFI,AFI,0.1
mbert,sin_aumento,1,46,AFI,AFI,0.1
mbert,sin_aumento,1,48,AFI,AFI,0.1
mbert,sin_aumento,1,49,AFI,AFI,0.1
mbert,sin_aumento,1,51,AFI,AFI,0.1
mbert,sin_aumento,1,59,AFI,AFI,0.1
mbert,sin_aumento,1,65,AFI,AFI,0.1
mbert,sin_aumento,1,81,AFI,DES,0.1
mbert,sin_aumento,1,82,AFI,AFI,0.1
mbert,sin_aumento,1,84,AFI,AFI,0.1
mbert,sin_aumento,1,87,AFI,DES,0.1
mbert,sin_aumento,1,95,AFI,AFI,0.1
mbert,sin_aumento,1,102,DES,DES,0.1
mbert,sin_aumento,1,110,DES,DES,0.1
mbert,sin_aumento,1,111,DES,NEG,0.1
mbert,sin_aumento,1,120,DES,DES,0.1
mbert,sin_aumento,1,124,DES,REQUEST,0.1
mbert,sin_aumento,1,128,DES,DES,0.1
mbert,sin_aumento,1,132,DES,NEG,0.1
mbert,sin_aumento,1,134,DES,DES,0.1
mbert,sin_aumento,1,153,DES,NEG,0.1
mbert,sin_aumento,1,155,DES,DES,0.1
mbert,sin_aumento,1,156,DES,DES,0.1
mbert,sin_aumento,1,162,DES,DES,0.1
mbert,sin_aumento,1,164,DES,DES,0.1
mbert,sin_aumento,1,165,DES,NEG,0.1
mbert,sin_aumento,1,166,DES,AFI,0.1
mbert,sin_aumento,1,169,DES,REQUEST,0.1
mbert,sin_aumento,1,176,DES,DES,0.1
mbert,sin_aumento,1,177,DES,SAL,0.1
mbert,sin_aumento,1,185,DES,DES,0.1
mbert,sin_aumento,1,189,DES,DES,0.1
mbert,sin_aumento,1,197,DES,REQUEST,0.1
mbert,sin_aumento,1,199,DES,REQUEST,0.1
mbert,sin_aumento,1,205,EMO,EMO,0.1
mbert,sin_aumento,1,207,EMO,EMO,0.1
mbert,sin_aumento,1,217,EMO,REQUEST,0.1
mbert,sin_aumento,1,226,EMO,EMO,0.1
mbert,sin_aumento,1,227,EMO,EMO,0.1
mbert,sin_aumento,1,228,EMO,EMO,0.1
mbert,sin_aumento,1,238,EMO,EMO,0.1
mbert,sin_aumento,1,243,EMO,DES,0.1
mbert,sin_aumento,1,244,EMO,SAL,0.1
mbert,sin_aumento,1,258,EMO,EMO,0.1
mbert,sin_aumento,1,259,EMO,SAL,0.1
mbert,sin_aumento,1,263,EMO,AFI,0.1
mbert,sin_aumento,1,267,EMO,EMO,0.1
mbert,sin_aumento,1,288,EMO,EMO,0.1
mbert,sin_aumento,1,295,EMO,EMO,0.1
mbert,sin_aumento,1,298,EMO,EMO,0.1
mbert,sin_aumento,1,313,NEG,NEG,0.1
mbert,sin_aumento,1,317,NEG,NEG,0.1
mbert,sin_aumento,1,319,NEG,NEG,0.1
mbert,sin_aumento,1,320,NEG,SAL,0.1
mbert,sin_aumento,1,323,NEG,NEG,0.1
mbert,sin_aumento,1,324,NEG,EMO,0.1
mbert,sin_aumento,1,327,NEG,SAL,0.1
mbert,sin_aumento,1,336,NEG,NEG,0.1
mbert,sin_aumento,1,350,NEG,NEG,0.1
mbert,sin_aumento,1,353,NEG,DES,0.1
mbert,sin_aumento,1,360,NEG,AFI,0.1
mbert,sin_aumento,1,366,NEG,NEG,0.1
mbert,sin_aumento,1,369,NEG,NEG,0.1
mbert,sin_aumento,1,391,NEG,NEG,0.1
mbert,sin_aumento,1,397,NEG,NEG,0.1
mbert,sin_aumento,1,399,NEG,NEG,0.1
mbert,sin_aumento,1,403,PRG,PRG,0.1
mbert,sin_aumento,1,408,PRG,PRG,0.1
mbert,sin_aumento,1,411,PRG,PRG,0.1
mbert,sin_aumento,1,435,PRG,PRG,0.1
mbert,sin_aumento,1,443,PRG,PRG,0.1
mbert,sin_aumento,1,449,PRG,PRG,0.1
mbert,sin_aumento,1,450,PRG,PRG,0.1
mbert,sin_aumento,1,451,PRG,PRG,0.1
mbert,sin_aumento,1,457,PRG,PRG,0.1
mbert,sin_aumento,1,460,PRG,PRG,0.1
mbert,sin_aumento,1,461,PRG,PRG,0.1
mbert,sin_aumento,1,466,PRG,PRG,0.1
mbert,sin_aumento,1,468,PRG,PRG,0.1
mbert,sin_aumento,1,479,PRG,PRG,0.1
mbert,sin_aumento,1,481,PRG,PRG,0.1
mbert,sin_aumento,1,484,PRG,PRG,0.1
mbert,sin_aumento,1,486,PRG,PRG,0.1
mbert,sin_aumento,1,489,PRG,PRG,0.1
mbert,sin_aumento,1,493,PRG,PRG,0.1
mbert,sin_aumento,1,501,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,503,REQUEST,DES,0.1
mbert,sin_aumento,1,504,REQUEST,EMO,0.1
mbert,sin_aumento,1,506,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,510,REQUEST,DES,0.1
mbert,sin_aumento,1,523,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,526,REQUEST,DES,0.1
mbert,sin_aumento,1,538,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,544,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,553,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,555,REQUEST,DES,0.1
mbert,sin_aumento,1,561,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,566,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,567,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,575,REQUEST,DES,0.1
mbert,sin_aumento,1,576,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,582,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,583,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,586,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,593,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,594,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,595,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,598,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,599,REQUEST,REQUEST,0.1
mbert,sin_aumento,1,621,SAL,SAL,0.1
mbert,sin_aumento,1,626,SAL,SAL,0.1
mbert,sin_aumento,1,628,SAL,SAL,0.1
mbert,sin_aumento,1,635,SAL,EMO,0.1
mbert,sin_aumento,1,643,SAL,SAL,0.1
mbert,sin_aumento,1,648,SAL,SAL,0.1
mbert,sin_aumento,1,650,SAL,SAL,0.1
mbert,sin_aumento,1,666,SAL,AFI,0.1
mbert,sin_aumento,1,667,SAL,SAL,0.1
mbert,sin_aumento,1,669,SAL,EMO,0.1
mbert,sin_aumento,1,672,SAL,SAL,0.1
mbert,sin_aumento,1,673,SAL,SAL,0.1
mbert,sin_aumento,1,679,SAL,SAL,0.1
mbert,sin_aumento,1,681,SAL,SAL,0.1
mbert,sin_aumento,1,688,SAL,SAL,0.1
mbert,sin_aumento,1,689,SAL,AFI,0.1
mbert,sin_aumento,1,696,SAL,SAL,0.1
mbert,sin_aumento,1,697,SAL,SAL,0.1
mbert,sin_aumento,2,5,AFI,AFI,10.0
mbert,sin_aumento,2,6,AFI,AFI,10.0
mbert,sin_aumento,2,12,AFI,SAL,10.0
mbert,sin_aumento,2,19,AFI,AFI,10.0
mbert,sin_aumento,2,27,AFI,AFI,10.0
mbert,sin_aumento,2,30,AFI,AFI,10.0
mbert,sin_aumento,2,31,AFI,NEG,10.0
mbert,sin_aumento,2,34,AFI,REQUEST,10.0
mbert,sin_aumento,2,38,AFI,AFI,10.0
mbert,sin_aumento,2,39,AFI,AFI,10.0
mbert,sin_aumento,2,56,AFI,NEG,10.0
mbert,sin_aumento,2,58,AFI,AFI,10.0
mbert,sin_aumento,2,68,AFI,NEG,10.0
mbert,sin_aumento,2,74,AFI,NEG,10.0
mbert,sin_aumento,2,83,AFI,AFI,10.0
mbert,sin_aumento,2,85,AFI,SAL,10.0
mbert,sin_aumento,2,88,AFI,AFI,10.0
mbert,sin_aumento,2,101,DES,REQUEST,10.0
mbert,sin_aumento,2,103,DES,REQUEST,10.0
mbert,sin_aumento,2,104,DES,DES,10.0
mbert,sin_aumento,2,105,DES,REQUEST,10.0
mbert,sin_aumento,2,123,DES,DES,10.0
mbert,sin_aumento,2,135,DES,SAL,10.0
mbert,sin_aumento,2,136,DES,DES,10.0
mbert,sin_aumento,2,148,DES,DES,10.0
mbert,sin_aumento,2,150,DES,AFI,10.0
mbert,sin_aumento,2,157,DES,EMO,10.0
mbert,sin_aumento,2,158,DES,DES,10.0
mbert,sin_aumento,2,159,DES,DES,10.0
mbert,sin_aumento,2,161,DES,DES,10.0
mbert,sin_aumento,2,174,DES,DES,10.0
mbert,sin_aumento,2,178,DES,EMO,10.0
mbert,sin_aumento,2,182,DES,AFI,10.0
mbert,sin_aumento,2,194,DES,REQUEST,10.0
mbert,sin_aumento,2,195,DES,DES,10.0
mbert,sin_aumento,2,203,EMO,EMO,10.0
mbert,sin_aumento,2,212,EMO,EMO,10.0
mbert,sin_aumento,2,214,EMO,EMO,10.0
mbert,sin_aumento,2,215,EMO,EMO,10.0
mbert,sin_aumento,2,218,EMO,REQUEST,10.0
mbert,sin_aumento,2,223,EMO,EMO,10.0
mbert,sin_aumento,2,230,EMO,NEG,10.0
mbert,sin_aumento,2,240,EMO,AFI,10.0
mbert,sin_aumento,2,242,EMO,EMO,10.0
mbert,sin_aumento,2,248,EMO,DES,10.0
mbert,sin_aumento,2,249,EMO,EMO,10.0
mbert,sin_aumento,2,256,EMO,EMO,10.0
mbert,sin_aumento,2,270,EMO,EMO,10.0
mbert,sin_aumento,2,272,EMO,EMO,10.0
mbert,sin_aumento,2,274,EMO,EMO,10.0
mbert,sin_aumento,2,277,EMO,EMO,10.0
mbert,sin_aumento,2,279,EMO,DES,10.0
mbert,sin_aumento,2,280,EMO,DES,10.0
mbert,sin_aumento,2,285,EMO,EMO,10.0
mbert,sin_aumento,2,286,EMO,EMO,10.0
mbert,sin_aumento,2,290,EMO,EMO,10.0
mbert,sin_aumento,2,293,EMO,EMO,10.0
mbert,sin_aumento,2,296,EMO,EMO,10.0
mbert,sin_aumento,2,306,NEG,NEG,10.0
mbert,sin_aumento,2,310,NEG,AFI,10.0
mbert,sin_aumento,2,315,NEG,AFI,10.0
mbert,sin_aumento,2,316,NEG,AFI,10.0
mbert,sin_aumento,2,328,NEG,DES,10.0
mbert,sin_aumento,2,329,NEG,DES,10.0
mbert,sin_aumento,2,332,NEG,NEG,10.0
mbert,sin_aumento,2,333,NEG,NEG,10.0
mbert,sin_aumento,2,335,NEG,NEG,10.0
mbert,sin_aumento,2,337,NEG,NEG,10.0
mbert,sin_aumento,2,344,NEG,NEG,10.0
mbert,sin_aumento,2,345,NEG,NEG,10.0
mbert,sin_aumento,2,346,NEG,NEG,10.0
mbert,sin_aumento,2,354,NEG,REQUEST,10.0
mbert,sin_aumento,2,362,NEG,REQUEST,10.0
mbert,sin_aumento,2,370,NEG,NEG,10.0
mbert,sin_aumento,2,372,NEG,DES,10.0
mbert,sin_aumento,2,373,NEG,NEG,10.0
mbert,sin_aumento,2,377,NEG,EMO,10.0
mbert,sin_aumento,2,384,NEG,AFI,10.0
mbert,sin_aumento,2,386,NEG,NEG,10.0
mbert,sin_aumento,2,394,NEG,NEG,10.0
